1,"Maravilhoso!. Quando for visitar o Cristo Redentor, sua visita deve ser através do trem do corcovado, dá outro sabor, é como se fosse voltar no tempo, sem falar da vista incrível que você vai tendo da cidade na subida! Sem falar na emoção que dá de ir margeando o morro do corcovado que muito alto. Uma dica, vale apena comprar o ingresso antes para não ficar muito tempo esperando!"
1,"Sagrado. Mesmo sendo a minha segunda visita ao Cristo, as bençãos e a paz que trazemos ao visitar este local são incontáveis! Vale muitíssimo a pena. Mas advirto, melhor que subir de trenzinho, é ir de carro pela estrada, pois assim você para nos mirantes e no heliponto, observa a linda vista e ainda tira muitas fotos!"
1,"Lindo!. É uma imagem... mas sentimos algo diferente de estar perto dela.... é tao bonito... e tao bem ""localizado'.... olhando pro rio inteiro... fenomenal!!!"
1,Recomendo. Vale a pena pegar o trenzinho no Cosme Velho e subir para ver o Cristo Redentor. É das vistas mais lindas do Rio de Janeiro e dá para entender melhor a geografia da cidade maravilhosa. Programa imperdível até para cariocas!
1,Incrível!!. Extremamente necessário ir em dia ensolarado. A vista é fantástica de todos os lados. A subida com o trem também é bem interessante.
1,"Indescritível. Uma das sete maravilhas do mundo, o Cristo Redentor além de ser uma obra arquitetônica fantástica, envolvida pela sua orbita religiosa, é o grande símbolo da cidade maravilhosa. A vista do cidade do Rio de Janeiro aos pés do Cristo é simplesmente indescritível!!"
1,"Sonho realizado. Provavelmente, detém uma das mais belas vistas de todo o mundo. O passeio é muito mais agradável quando feito a bordo do Trem do Corcovado. Tente resistir aos souvenirs e economizará um bom dinheiro. Se possível, vá em um dia de semana, que são mais..."
1,maravilhoso. outro local do rio de janeiro que faz vocÊ ver que vale a pena morar nessa cidade maravilhosa. Insuperável.
0,"Falta de respeito. Filas enormes. Estive 3 h na fila. Sol escaldante no verão sem nenhuma proteçao para os turistas. Crianças e idosos debaixo do sol. Lugar apertado, velho, com aparencia de sujo. Banheiros limpos e cheirosos graças aos funcionarios da limpeza, mas apertados e velhos. Lanchonete com aparencia de bar. Empurra, empurra nas filas. Nenhum respeito pelo ser humano. Pena, porque o monumento é lindo."
1,"vista deslumbrante. adorei passear de bondinho, ter aquela vista maravilhosa do rio de janeiro, cheguei cedinho e não peguei uma fila muito grande. a unica coisa que faltou fazer foi o passeio de helicoptero porque em local nenhum fala sobre ele entao nao pude me planejar financeira..."
0,"Tirando a Vista é Perda de Tempo. Uma estatua construída sem fundamento nenhum, o que vale apena é só a vista que em condições boas é bonita, mal administrado e não construída pelo Brasil, tirando assim todo o mérito brasileiro."
1,"Vale muito a pena!!!. Não pode vir ao Rio sem visitar o Cristo, é uma das sete maravilhas do mundo!!! A vista é muito linda, se puder suba até lá caminhando, economiza e a conquista de chegar lá é muito legal!!"
0,"Sem graça. Muito sem graça. Não há nada interessante em visitar o cristo redentor. O ingresso é caro, tem fila e tudo para ver uma atração que não me acrescentou em nada. Perde-se muito tempo que poderia fazer algo bem melhor."
1,"Paz. Aos pés do Cristo, depois da subida das escadarias, não tem outro sentimento que possamos sentir que não seja de PAZ...a linda vista de toda a cidade, da Lagoa Rodrigo de Freitas, do Hipódromo da Gávea, do Maracanã... Pena que tudo seja tão caro de ser consumido lá em cima... Mas é o local mais lindo do Rio...Não tem como deixar de ir visitar."
1,"Imperdível. Eu, minha esposa e três filhos fizemos esse incrível passeio. Vale muito a pena pegar o trem que leva até o Cristo. Pegamos o term no Cosme Velho e nos levou até o destino. As crianças tinham 5 anos na época e não pagaram. Vista incrível da cidade do Rio de Janeiro."
0,"Desorganização. Falta muito para ser um passeio agradável. Muito desorganizado, chega a ser irritante. Só salva pela vista deslumbrante e imperdível. Nota 10 para natureza e 0 para prefeitura do Rio."
1,"A melhor vista que você vai ter na sua vida. Desse ponto se tem os melhores ângulos da cidade, além de estar em uma das 7 maravilhas do mundo moderno. esse passeio é imperdível!"
1,"Passeio imperdível no RJ. Imperdível pra quem está a passeio pelo Rio de Janeiro! Só pesquisem antes sobre as condições do tempo, um dia ensolarado é a melhor opção para curtir a vista!"
