1,"Símbolo do Rio. Se for ao Rio, a parada obrigatória é no Corcovado. Desejo sorte para que o tempo esteja bom, para que vc possa apreciar a vista - que é belíssima. Esteja preparado com o despreparo do atendimento ao público, como em quase todos os lugares do Rio."
1,"Passeio. É um passeio que vale a pena, pois a vista la de cima quando o tempo esta limpo é linda demais!!!!!!!!!!"
1,"Lindo. Apesar de estar muito lotado, a visita é obrigatória, não só pela emoção, mas pela paisagem. O transporte é um pouco cansativo, mas o passeio vale cada degrau."
1,Não dá para perder!. É o ponto alto (literalmente) do RJ!! Ir ao Cristo Redentor é unir o belo com o místico! A vista é maravilhosa...
1,"Obrigatório. Além do Cristo sem lindo, o visual de lá é deslumbrante. Não é muito barato subir até lá, mas vale a pena."
1,"lugar de melhor e mais completa vista do Rio. Lugar de difícil acesso para idosos e portadores de deficiências físicas, mas nenhum local tem uma vista mais linda e completa do Rio de Janeiro."
1,"Sensacional. Todos olhares para o Corcovado,beleza exuberante,e ao subir se tem o conhecimento de toda a cidade do RJ,por isso é o local mais visitado da America do Sul,bom proveito"
1,"Fantástico. Chegamos num horário que na estação nos disseram que não havia visibilidade, mas ao chegarmos ao cume, o sol deu o ar da sua graça e ficou perfeito."
1,cristo redentor. Local muito bonito e imperdivel quando se esta no Rio de Janeiro. Lugar muito bonito mesmo um passeio pra se fazer em uma manha... depois pegar uma praia pois e um pouco quente.
1,"A melhor vista do Rio de Janeiro. O acesso para quem vai de carro é por uma estrada sinuosa porém muito bonita. Falta sinalização e com neblina o ""bicho pega"". O custo é extorsivo e os aproveitadores estão sempre à espera. O que compensa é quando se chega ao Cristo e se tem a melhor vista do Rio, senão uma das melhores do Brasil."
1,Imperdível. Uma vista espetacular; naõ existe lugar mais encantador. Salve o nosso Rio De Janeiro. Não é atoa que os turistas se apaixonam pela nossa cidade.
1,"Símbolo do Rio de Janeiro. Em uma cidade situada pela violência do tráfico de drogas, só recorrendo à fé para se manter esperançoso em dias melhores. Cristo Redentor é um símbolo de que o rio pode voltar a ser a cidade maravilhosa."
1,"Lindo, Lindo!. Não dá pra ir ao Rio e não visitar o Corcovado. É uma experiencia unica! Fique atento ao clima, pois, se estiver nublado não da pra ver nada! Fui ao Rio em dia nublado e nosso passeio foi terrível! Nossa sorte foi o tempo estar perfeito no dia seguinte, aí sim foi possível voltar e deslumbrar a paisagem que é incrível !  Fomos de trem na 1ª vez e de van na 2ª.. de trem vc passa pela floresta que é bem legal.. de van, vc chega mais rápido e o valor é bem mais acessível.."
1,"Tour em boa companhia. fantástico a estrada que leva ao Corcovado fiquei imaginando o trabalho que deu para ser construída, fiquei encantada com a mata e o visual ao chegar perto do Cristo é realmente especial."
1,"Não compensa subir de trem. A paisagem do Corcovado é muito bonita e indispensável para que viajar ao Rio de Janeiro. No entanto, achei péssima a subida no trenzinho. O trem é muito velho e possui apenas uma linha. Ele tem paradas no meio para dar passagem ao outro que desce. Não compensa."
1,"Vista linda.. Todo turistas deve incluir a visita ao Cristo Redentor que é indispensável. Contemplar a visão da lagoa, aeroporto, praia e o Cristo Redentor."
1,"Inesquecível, emocionante!!. É sempre maravilhoso ir ao Cristo redentor. A vista é impressionante. Vale muito a pena, principalmente se subir de trem."
1,"FANTÁSTICO. uma belíssima vista, uma experiencia incrível. mais que a Torre Eiffel, mais que Empire State, é incrível. muita dificuldade de acesso devido a desorganização, mesmo assim vale muito apena."
1,"Cristo Redentor. Linda paisagem! Não há nada mais bonito do que apreciar a Cidade Maravilhosa ao lado do Cristo Redentor. Vale a pena o passeio, porém se for no final de semana é interessante comprar os ingressos do bonde pela internet para não correr o risco de não encontrar!"
1,Passeio no cristo. Adorei o passeio...........nunca tinha ido....apesar de ter morado no Rio por quatro anos....mas fui com visitante.....adorei.
1,"Símbolo nacinal. De lá de cima, além de poder abrir os braços e tirar a foto com o Cristo (uma das fotos mais clichês de turismo do mundo), vc tem a vista de quanto a cidade é recortada"
1,"Das mais belas vistas do planeta.. Recomendo ir de manhã cedo tem mais chances de não enfrentar filas e o sol bate na frente do Cristo, é a hora das fotos. Passeio imperdivel."
1,"Lindo demais. Lindo demais esse lugar, chega emocionar, pela imagem enorme, pela vista maravilhosa da cidade, encantador, amei! Imperdivel para o turista"
1,Maravilhoso!!!. Impossível não visitar o Rio e deixar de ir no Cristo. Apesar da demora aproximada de 1hs30m para subir pelo trenzinho vale muito a pena pela maravilhosa vista dessa cidade.
1,"vista incrível. A vista é incrível, lindíssima. Vale apena ir apreciando a paisagem que é maravilhosa. Dica: ir em dias ensolarados."
1,Ponto Principal do Rio de Janeiro. Além do Pão de Açúcar não se pode viajar ao Rio de Janeiro e não visitar o Cristo. É passeio obrigatório para o turista
1,"Vista privilegiada da cidade, se não estiver encoberto. O Cristo Redentor é um daqueles passeios imperdíveis para quem visita a cidade. Eu, particularmente, já visitei várias vezes a cidade e, pelo menos, em quatro ocasiões eu subi o Corcovado. De lá se tem uma vista de 360º da cidade maravilhosa, o que por si só já seria uma atração. Mas lá está o monumento mais bonito do Brasil para ser visto de perto."
1,"Espetacular!. Cartão do postal do Rio de Janeiro, recomendo o passeio de trenzinho que torna o passeio ainda mais especial"
1,"Emocionante. Lugar com egregora sem igual. Passeio organizado, a lojinha é bem interessante tb. Parece uma torre de babel devido a quantidade de turistas cada um com seu idioma, mas a vista vale cada esforço"
1,"Sem palavras. O Cristo, ah, o Cristo. O que dizer, não é mesmo?! Acho que nem precisa de legendas. Acredito ser o local mais bonito do Rio de Janeiro, a sensação de chegar a ELE é indescritível, só mesmo indo para saber o tamanho da emoção. Sem contar na vista la de cima, PER-FEI-TA!!! Se você vai ao Rio, não deixe de ir visita-lo, recomendo!"
1,Viagem inesquecivel. Conforme eu já disse visitar o Rio de Janeiro e não ir ao Morro do Corcovado voce não foi ao Rio.O Rio de Janeiro continua lindo. Isso que falam por ai de tanta coisa errada não vou dizer que é mentira más posso lhes adiantarRio de Janeiro é muito bonito.
1,"Corcovado, Mui Bello!!!. Fiz este passeio a quase vinte anos atras, e um lugar de onde se tem uma vista maravilhosa da cidade do Rio de janeiro, o preço na época era razoável. Para se chegar a este ponto turistíco se pega um bondinho. Os funcionários são muito..."
1,"Deslumbrante. Corcovado...Vista 3D da cidade, com preponderância da Lagoa Rodrigo de Freitas, do Maracanã e do Circuito do Jockey Club. Maravilhoso."
1,"Vale o visual. A vista que se tem lá do alto é demais. Procure se informar se há filas, porque as vezes leva-se tanto tempo que não valerá a pena."
1,"Excepcional. Excelente vista, passeio imperdível, maravilhoso. Para se fazer com a família, namorado, noivo, marido ou com qualquer pessoa que se queria bem."
1,Muito bom!. Recomendo a visita. Cristo Redentor tem uma imagem linda de se vê. Preferência ir de bondinho. Antes de subir dê uma olhada no site deles (mostra ao vivo) se é possível de fazer uma visita. Lá cima voês vêem os principais pontos turísticos da cidade
1,"Imperdível. Uma das maravilhas do mundo, com um visual simplesmente alucinante. Recomendo a subida pela trilha do Parque Laje, no Jardim Botânico, que é um pouco pesada, mas qualquer que esteja o minímo em forma consegue subir."
1,execelente ponto turistico. eu e meus amigos tivemos a oportunidade de subir até o cristo redentor andando. e todo o esforço para fazer essa trilha valeu muito a pena. Vista maravilhosa! Recomendo
1,"Maior Cartão Postal do Brasil.. Você obtém uma das vistas mais deslumbrantes que podemos ter. Seu acesso pode ser de van, carro ou bondinho. Recomendo o bondinho pelo seu charme. Tente se informar das condições meteorológicas antes de subir para garantir perfeitas imagens."
1,"corcovado. passeio turistico imperdivel, visual maravilhoso. preço caro. filas enormes poderiam ter melhor organização."
1,"Imperdível. Como ir ao Rio a turismo e não visitar o Cristo, impossível. Vale a visita. Dica, não faça tudo na correria, vá lá e contemple a cidade, observe os detalhes e curta o momento."
1,"IMPERDÍVEL. Lugar muito bonito, com vista para toda a cidade. Imperdível. Minha dica é comprar o ticket com antecedência com horário marcado para não perder tempo na fila."
1,"Maravilha do mundo. Símbolo da cidade maravilhosa, visita obrigatória, serviço bem estruturado, seguro com uma vista deslumbrante, mas tente chegar cedo."
1,realmente muito lindo. local lindo demais dispensa comentarios. acesso facil vista maravilhosa apesar da quantidade de pessoas
1,"A mais bela maravilha do Brasil. Visita obrigatoria pra quem vai ate o Rio de Janeiro. apesar do lugar ser sempre cheio, a beleza e avista do mesmo compensa tudo. Muito lindo e emocionante"
1,Perfeito . Donos de bondinho. Vista perfeita. Durante a subida muitos momentos para apreciar o visual deslumbrante. A cidade se descortina para os amantes de Belezas naturais
1,"Viagea a guardar pra uma vida.. Apezar de ser um lugar belíssimo, e de ter muitos meios de chegar, ainda é super cansativo. Mas, vale a pena.. E vá de vam, e com roupas leves. O caminho pra chegar até lá vale a pena ver de perto."
1,"Fantástico. Uma das vistas mais bonitas do RJ. Lugar incrível. Para não passar perrengue tem que comprar o bilhete com antecedência, até mesmo pela internet."
1,"lindo de mais. Apesar de eu ser bem medrosa com lugares altos, rs eu amei estar lá em cima , a vista é maravilhosa , lá em cima tem uma estrutura bem legal , quanto a banheiros , restaurante , é bem organizado , foi muito emocionante ,..."
1,"Lugar Mágico!!!. O Cristo Redentor dispensa elogios... O lugar é mágico, a vista é inesquecível. A cada vez que visito o Cristo o local esta mais moderno é com mais infraestrutura. Como qualquer ponto turístico do mundo o local e bastante concorrido. Recomendo que faça um planejamento para visita."
1,"Unico. Estar nos pés do Cristo é uma sensação unica, só estando lá pra entender. recomendo sem sombra de duvidas."
1,"Imperdível. Certamente uma das atrações mais imperdíveis do Rio de Janeiro, uma pena que está sempre lotado. É melhor ir logo cedo, na abertura da atração."
1,"Imperdível. Não tem como ir ao Rio e não conhecer o Cristo. Excelente local, visão privilegiada da cidade, sem falar na energia e emoção que você sente estando ali. Agosto 2013."
1,Emocionante!. Com certeza a coisa mais emocionante de se fazer no Rio de Janeiro é visitar a estátua do Cristo Redentor. Um grande símbolo do nosso país!
1,Ponto mais famoso do Rio. O Cristo é parada obrigatória a todos que visitam a Cidade Maravilhosa! Ideal é ver a previsão do tempo antes para não ter a vista prejudicada pela neblina.
1,"umas das maravilhas do mundo. visitar o rio de janeiro e não conhecer o cristo redentor naõ e um passeio completo, POIS VC TEM UMA VISTA MARAVILHOSA DE UMA CIDADE MARAVILHOSA, alem de sentir um paz imensa."
1,"vale a pena. possui uma vista panorâmica da cidade; pode ir de van ou de bondinho; fui de van, achei confortável e sem problemas."
1,"Imperdível. Por mais que possa parecer clichê, a visita ao Cristo é imperdível. A vista é maravilhosa, pode-se ver toda a cidade e a subida no trenzinho também é uma atração."
1,Fé. Gostei de subir com os bondinhos até o Cristo depois ve-lo la de cima e toda a cidade em volta é lindissimo
1,"Visite o Cristo. Ha muitos anos não visitava o Cristo Redentor. Fiquei encantada como o serviço de transporte está fucnionando de forma perfeita, escadas rolantes, informações precisas, guias atenciosos."
1,"Emocionante. Passeio essencial, cartão postal do nosso país, lugar maravilhoso, com uma vista espetacular e emocionante"
1,Emocionante. Ficar aos pés do Cristo Redentor é uma experiência única e emocionante. Uma visita ao Cristo é obrigatória para quem vai ao Rio de Janeiro. De lá também se observam lindas paisagens e se tem uma bela visão da cidade.
1,"Vista maravilhosa. Não tem como ir ao Rio de Janeiro sem ir ao Cristo. Proporciona vistas incríveis do Rio de Janeiro, podendo ver a cidade de vários ângulos. O preço é um pouco caro e se possível vá cedo para evitar muita fila."
1,"Vista deslumbrante. Fomos em Maio/13 quando ainda se comprava os ingressos lá mesmo. Fomos em família e adoramos o passeio! Só achei confusa a entrada das pessoas no trenzinho, meio desorganizado...lá em cima há banheiros, restaurante e tudo limpo! Estava cheio pois era feriado mas deu para tirarmos fotos lindas! Foi um dia super agradável!"
1,"Cartão Postal do Rio de Janeiro. Ir ao Rio de Janeiro e não visitar o Cristo é o mesmo que não ter ido ao Rio. Vale a pena! A paisagem é linda, sendo possível visualizar a bela cidade lá de cima. O lugar é repleto de turistas do mundo todo. O embarque no bondinho que faz o trajeto até o Cristo não demora, sendo o intervalo entre um e outro de cerca de 20 min. Dê preferência para fazer esse passeio em dia ensolarado."
1,"Obrigatório. O corcovado é parada obrigatória no Rio, oferece a melhor vista da cidade. Foi minha segunda visita e apesar de ser segunda feira, estava bem cheio. Mas vale cada esbarrão ou braço entrando em suas fotos."
1,"lindo!. O cristo redentor realmente e lindo, o caminho percorrido pelo trem ate o alto do morro e excelente e muito agradável, vale muito a pena conferir. Um pequeno problema, e que o cristo redentor esta sempre muito cheio, principalmente quando tem algum evento acontecendo na cidade, o que dificulta tirar boas e bonitas fotos abaixo do cristo! vale a pena visitar as lojinhas que no local se encontram tambem! Mas ao visitar a cidade maravilhosa não deixe de visitar o cristo e ver o rio de janeiro do alto em 360 graus."
1,"Local mágico. Cristo Redentor um local mágico, só indo para sentir tamanha energia, aos pés do monumento,acima da cidade podemos ver o lindo mar de Ipanema ,Leblon a Lagoa Rodrigo de Freitas,Baia da Guanabara,Ponte Rio Niterói, Morro da Urca e Pão de Açúcar, Iate Clube do Rio de Janeiro, Jardim Botânico e o Maracanã.Dispõe de um trem para chegar até o topo ,além de vans que que saem da Largo do Machado subindo pela Floresta da Tijuca."
1,"Cartao postal. Lugar lindo com vista de encantar os olhos. Antes de subir ( pela estaçao de trem, claro! ) verifique como esta a visibilidade lá em cima. Atualmente é possivel verificar pelas tvs instaladas na estaçao. A"
1,"MARAVILHOSO!!!. Quem vem conhecer o Rio de Janeiro não pode deixar de ir!! Dependendo da época do ano, encontrará filas de espera, mas vale a pena! A vista é linda, a sensação é maravilhosa... uma emoção inexplicável!!"
1,"lugar especial. lugar imperdivel na rota de turismo pelo Rio, porém vale a pena garantir ingresso com antecedencia em dias de feriado e tambem optar por um dia de sol e boa visibilidade."
